src_ip,dst_ip,src_port,dst_port,num_packets,iat_min,iat_max,iat_mean,pkt_size_min,pkt_size_max,pkt_size_mean,total_bytes,syn_count,rst_count,fin_count
141.228.228.111,133.131.108.31,38902,8888,1,0,0,0,54,54,54,54,1,0,0
47.44.191.211,131.81.252.172,62835,30010,1,0,0,0,58,58,58,58,1,0,0
170.196.168.158,203.77.39.173,53310,9999,1,0,0,0,58,58,58,58,1,0,0
51.185.50.177,131.80.81.47,43013,60443,1,0,0,0,74,74,74,74,1,0,0
167.94.144.241,150.121.230.131,50444,15443,1,0,0,0,74,74,74,74,1,0,0
172.212.197.69,133.131.82.123,45083,9200,1,0,0,0,54,54,54,54,1,0,0
190.89.249.116,133.131.129.200,24717,23,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,202.230.238.80,59692,11981,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.12.144,42565,18115,1,0,0,0,58,58,58,58,1,0,0
113.141.178.0,203.77.99.138,56510,23,1,0,0,0,54,54,54,54,1,0,0
8.36.129.84,202.230.211.242,50922,30010,1,0,0,0,58,58,58,58,1,0,0
172.212.197.69,133.131.108.120,52367,9200,1,0,0,0,54,54,54,54,1,0,0
51.145.197.47,163.226.48.251,61000,80,1,0,0,0,54,54,54,54,1,0,0
141.228.228.15,163.226.97.6,41863,8080,1,0,0,0,54,54,54,54,1,0,0
151.138.184.118,157.81.144.14,80,30898,3,0.0017628669738769531,0.19288897514343262,0.09732592105865479,66,74,68.66666666666667,206,1,0,0
89.43.85.29,163.226.76.25,50257,17564,1,0,0,0,58,58,58,58,1,0,0
14.29.227.105,150.121.90.84,443,49996,15,4.0531158447265625e-06,0.14304685592651367,0.01032207693372454,66,66,66,990,0,0,0
51.144.153.210,130.194.111.108,43501,8090,1,0,0,0,54,54,54,54,1,0,0
13.39.83.77,202.230.212.51,41979,8098,1,0,0,0,54,54,54,54,1,0,0
121.168.46.124,150.121.51.175,59883,23,1,0,0,0,54,54,54,54,1,0,0
103.64.216.228,203.77.71.182,42134,8728,1,0,0,0,54,54,54,54,1,0,0
96.110.136.239,163.226.181.214,53584,9160,1,0,0,0,58,58,58,58,1,0,0
167.94.144.252,133.131.77.87,21117,8883,1,0,0,0,74,74,74,74,1,0,0
45.6.2.126,133.139.109.224,45862,189,1,0,0,0,54,54,54,54,1,0,0
150.121.52.173,141.222.161.152,59535,443,3,5.0067901611328125e-06,0.0003139972686767578,0.0001595020294189453,66,66,66,198,0,0,1
104.27.71.93,203.77.58.13,44953,22,1,0,0,0,74,74,74,74,1,0,0
94.156.157.10,150.121.96.100,33427,8728,1,0,0,0,54,54,54,54,1,0,0
45.6.2.126,133.131.89.204,45862,1902,1,0,0,0,54,54,54,54,1,0,0
94.195.87.229,163.226.9.184,57003,3344,1,0,0,0,54,54,54,54,1,0,0
170.196.134.51,163.226.244.52,50602,9999,1,0,0,0,58,58,58,58,1,0,0
172.212.197.69,133.131.134.207,59194,9200,1,0,0,0,54,54,54,54,1,0,0
172.212.197.69,133.131.75.63,45806,9200,1,0,0,0,54,54,54,54,1,0,0
142.146.172.20,133.131.159.47,60183,9160,1,0,0,0,58,58,58,58,1,0,0
211.23.10.5,133.131.107.74,4750,22,1,0,0,0,54,54,54,54,1,0,0
167.94.144.238,163.226.90.238,12440,990,1,0,0,0,74,74,74,74,1,0,0
185.65.127.218,203.77.61.220,43497,80,1,0,0,0,54,54,54,54,1,0,0
167.94.144.255,150.121.74.244,31858,11102,1,0,0,0,74,74,74,74,1,0,0
65.218.148.69,203.77.63.198,34387,389,1,0,0,0,54,54,54,54,1,0,0
198.115.75.169,202.230.244.109,53337,3389,1,0,0,0,54,54,54,54,1,0,0
135.108.151.6,202.115.153.216,47271,53,3,0.00011110305786132812,0.16659784317016602,0.08335447311401367,66,74,68.66666666666667,206,1,0,0
8.112.18.3,133.131.119.202,42072,2222,1,0,0,0,74,74,74,74,1,0,0
43.98.208.183,202.230.253.29,40078,7998,1,0,0,0,66,66,66,66,1,0,0
193.164.133.73,133.131.89.37,58441,49134,1,0,0,0,58,58,58,58,1,0,0
59.33.22.17,131.81.103.245,40363,23,1,0,0,0,54,54,54,54,1,0,0
167.94.144.230,163.226.81.5,8499,7547,1,0,0,0,74,74,74,74,1,0,0
162.143.133.244,150.121.215.6,63353,32884,1,0,0,0,74,74,74,74,1,0,0
172.246.238.98,163.226.174.38,47577,13443,1,0,0,0,74,74,74,74,1,0,0
193.164.133.69,203.77.4.188,33915,36000,1,0,0,0,58,58,58,58,1,0,0
87.255.153.81,202.230.218.17,46147,8775,1,0,0,0,54,54,54,54,1,0,0
133.152.215.100,54.157.27.224,63015,443,1,0,0,0,54,54,54,54,0,0,0
94.156.157.165,203.77.56.175,34344,8728,1,0,0,0,54,54,54,54,1,0,0
206.84.45.131,202.101.48.47,49106,993,1,0,0,0,54,54,54,54,0,0,1
104.239.92.124,150.121.49.228,443,1581,2,0.08522295951843262,0.08522295951843262,0.08522295951843262,54,54,54,108,0,0,0
58.25.61.18,133.131.123.63,56283,23,1,0,0,0,54,54,54,54,1,0,0
24.84.34.81,150.121.111.139,45299,49565,1,0,0,0,62,62,62,62,1,0,0
20.74.22.86,133.131.165.170,47333,9030,1,0,0,0,54,54,54,54,1,0,0
172.104.238.161,163.226.108.132,12089,261,1,0,0,0,54,54,54,54,1,0,0
13.39.83.77,202.230.246.91,59109,8098,1,0,0,0,54,54,54,54,1,0,0
79.16.56.161,133.131.111.79,46050,2108,1,0,0,0,54,54,54,54,1,0,0
206.84.45.90,150.121.146.205,23304,6443,1,0,0,0,74,74,74,74,1,0,0
170.161.227.250,163.226.112.39,53273,8728,1,0,0,0,54,54,54,54,1,0,0
18.248.219.189,150.121.120.248,39996,3260,1,0,0,0,54,54,54,54,1,0,0
63.206.246.76,203.77.100.155,34360,23,1,0,0,0,74,74,74,74,1,0,0
157.225.39.87,202.230.204.131,36742,22,1,0,0,0,58,58,58,58,1,0,0
49.120.202.55,202.230.203.192,1030,23,1,0,0,0,54,54,54,54,1,0,0
218.201.26.234,192.233.157.48,42212,23,1,0,0,0,74,74,74,74,1,0,0
43.125.141.153,133.131.180.158,45897,8066,1,0,0,0,66,66,66,66,1,0,0
196.196.248.7,150.121.150.220,42414,54815,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.115.245,42565,18728,1,0,0,0,58,58,58,58,1,0,0
170.209.147.160,150.121.161.171,47274,23,1,0,0,0,74,74,74,74,1,0,0
170.161.227.250,133.131.78.176,48124,8728,1,0,0,0,54,54,54,54,1,0,0
5.201.209.254,163.226.151.218,8324,46441,1,0,0,0,54,54,54,54,1,0,0
150.121.56.123,52.253.96.49,49267,443,1,0,0,0,54,54,54,54,0,0,0
143.212.89.234,202.101.49.191,11799,47001,1,0,0,0,54,54,54,54,0,0,0
163.226.48.178,172.67.139.10,58194,443,7,0.002315044403076172,0.15423798561096191,0.032526652018229164,66,78,67.71428571428571,474,1,0,0
172.104.238.161,203.77.34.207,12089,2083,1,0,0,0,54,54,54,54,1,0,0
121.186.50.149,133.131.186.14,1459,23,1,0,0,0,58,58,58,58,1,0,0
142.20.165.36,131.81.171.121,443,35156,7,3.2901763916015625e-05,0.04052090644836426,0.008387168248494467,66,66,66,462,0,0,0
192.93.69.84,202.230.201.222,56462,22,1,0,0,0,54,54,54,54,1,0,0
213.201.75.12,150.121.136.109,2559,80,1,0,0,0,54,54,54,54,1,0,0
90.10.21.227,133.131.147.234,37618,23,1,0,0,0,58,58,58,58,1,0,0
64.48.234.34,150.121.112.178,60364,389,1,0,0,0,54,54,54,54,1,0,0
213.214.252.119,202.101.53.111,47497,445,1,0,0,0,66,66,66,66,1,0,0
141.228.228.111,203.77.71.104,45352,8888,1,0,0,0,54,54,54,54,1,0,0
162.143.133.145,133.131.173.214,38582,52512,1,0,0,0,74,74,74,74,1,0,0
201.230.213.129,202.101.49.230,64273,445,1,0,0,0,54,54,54,54,0,0,0
117.229.105.17,202.101.53.37,59238,23,1,0,0,0,54,54,54,54,0,0,1
138.3.17.136,202.230.254.111,48378,64208,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,133.131.123.141,43122,11981,1,0,0,0,54,54,54,54,1,0,0
13.39.33.80,202.230.243.95,58611,1337,1,0,0,0,54,54,54,54,1,0,0
45.6.2.126,133.139.59.149,45862,53104,1,0,0,0,54,54,54,54,1,0,0
3.115.194.179,203.77.105.230,56955,20070,1,0,0,0,54,54,54,54,1,0,0
79.16.56.100,103.185.245.239,55224,51317,1,0,0,0,54,54,54,54,1,0,0
115.39.47.77,203.77.0.12,47558,23,1,0,0,0,74,74,74,74,1,0,0
3.120.10.250,133.131.105.99,48140,12547,1,0,0,0,54,54,54,54,1,0,0
129.208.200.99,202.230.252.101,34122,23,1,0,0,0,58,58,58,58,1,0,0
65.218.148.65,150.121.250.119,51563,389,1,0,0,0,54,54,54,54,1,0,0
141.228.228.15,203.77.78.50,35462,8080,1,0,0,0,54,54,54,54,1,0,0
193.164.133.121,150.121.206.140,52100,4080,1,0,0,0,58,58,58,58,1,0,0
108.85.29.188,131.81.192.204,443,51567,1,0,0,0,54,54,54,54,0,1,0
167.94.143.253,133.131.74.8,9965,10258,1,0,0,0,74,74,74,74,1,0,0
18.27.114.84,150.121.150.111,48769,7005,1,0,0,0,54,54,54,54,1,0,0
199.20.121.102,150.121.141.91,63518,23,1,0,0,0,58,58,58,58,1,0,0
172.212.197.69,133.131.111.45,46123,9200,1,0,0,0,54,54,54,54,1,0,0
45.20.52.195,133.131.156.170,56277,23,1,0,0,0,54,54,54,54,1,0,0
185.52.116.44,150.121.218.220,49783,3389,1,0,0,0,54,54,54,54,1,0,0
185.24.33.252,133.131.128.20,47688,8037,1,0,0,0,54,54,54,54,1,0,0
167.94.144.94,203.77.34.145,41592,36647,1,0,0,0,74,74,74,74,1,0,0
150.121.52.144,172.66.43.225,2685,5223,1,0,0,0,54,54,54,54,0,0,0
4.153.219.73,203.77.48.26,40547,3479,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,150.121.249.10,53356,1500,1,0,0,0,58,58,58,58,1,0,0
66.220.28.137,202.230.208.181,24858,2154,1,0,0,0,58,58,58,58,1,0,0
167.172.97.86,203.77.121.72,52598,52223,1,0,0,0,74,74,74,74,1,0,0
79.16.56.109,203.77.95.203,46015,1973,1,0,0,0,54,54,54,54,1,0,0
121.145.27.109,163.226.170.147,15485,2323,1,0,0,0,54,54,54,54,1,0,0
122.35.70.51,202.230.219.201,13281,23,1,0,0,0,54,54,54,54,1,0,0
84.33.77.234,150.121.148.83,54659,2601,1,0,0,0,54,54,54,54,1,0,0
80.184.112.57,133.131.79.17,51135,2059,1,0,0,0,58,58,58,58,1,0,0
18.248.219.189,133.131.154.248,50610,3260,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.147.205,42565,18401,1,0,0,0,58,58,58,58,1,0,0
162.216.14.226,150.121.68.80,443,61061,1,0,0,0,54,54,54,54,0,0,0
5.201.209.254,150.121.37.49,8324,46441,1,0,0,0,54,54,54,54,1,0,0
170.196.149.184,150.121.157.177,47385,60000,1,0,0,0,58,58,58,58,1,0,0
126.163.22.167,203.77.55.212,30321,37215,1,0,0,0,58,58,58,58,1,0,0
3.239.14.151,150.121.28.72,39940,19100,1,0,0,0,54,54,54,54,1,0,0
133.152.96.215,38.107.35.186,49702,8883,2,0.15643095970153809,0.15643095970153809,0.15643095970153809,54,54,54,108,0,0,0
13.39.83.77,202.230.217.123,38270,8098,1,0,0,0,54,54,54,54,1,0,0
153.49.82.39,203.77.105.21,40875,10050,1,0,0,0,74,74,74,74,1,0,0
40.240.27.23,203.77.23.30,38356,1521,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,163.226.228.116,50241,17359,1,0,0,0,58,58,58,58,1,0,0
157.81.46.175,162.18.208.1,54662,443,2,0.20139694213867188,0.20139694213867188,0.20139694213867188,66,66,66,132,0,0,0
133.152.96.145,38.107.35.184,49695,8883,2,0.17188191413879395,0.17188191413879395,0.17188191413879395,54,54,54,108,0,0,0
193.1.53.4,203.77.101.76,42728,626,1,0,0,0,54,54,54,54,1,0,0
65.218.148.65,202.230.215.15,52599,389,1,0,0,0,54,54,54,54,1,0,0
181.68.139.192,133.152.221.189,48968,23,1,0,0,0,74,74,74,74,1,0,0
43.98.55.50,163.226.114.70,31555,21300,1,0,0,0,66,66,66,66,1,0,0
34.75.162.221,163.226.27.254,45432,445,1,0,0,0,54,54,54,54,1,0,0
184.87.124.25,133.131.87.197,52257,3389,1,0,0,0,54,54,54,54,1,0,0
115.31.33.244,202.230.239.127,28169,1027,1,0,0,0,58,58,58,58,1,0,0
34.75.162.221,163.226.27.239,45432,445,1,0,0,0,54,54,54,54,1,0,0
152.67.14.62,202.101.53.62,53982,12570,1,0,0,0,74,74,74,74,1,0,0
18.250.113.107,150.121.31.57,57061,18035,1,0,0,0,54,54,54,54,1,0,0
119.77.154.136,130.194.213.20,30205,23,1,0,0,0,54,54,54,54,1,0,0
18.24.120.95,150.121.137.208,50276,21275,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,163.226.7.244,42565,18254,1,0,0,0,58,58,58,58,1,0,0
167.94.143.247,133.131.149.175,10273,2080,1,0,0,0,74,74,74,74,1,0,0
167.172.97.86,150.121.215.200,38137,52223,1,0,0,0,74,74,74,74,1,0,0
167.94.141.235,133.131.129.120,5858,2443,1,0,0,0,74,74,74,74,1,0,0
89.43.81.203,163.226.112.135,40786,5432,1,0,0,0,54,54,54,54,1,0,0
162.143.133.79,150.121.100.239,26363,179,1,0,0,0,74,74,74,74,1,0,0
142.20.63.234,131.81.188.26,443,46483,1,0,0,0,66,66,66,66,0,0,0
13.39.33.80,202.230.211.178,33644,1337,1,0,0,0,54,54,54,54,1,0,0
157.81.47.14,162.18.208.2,53068,443,5,1.0967254638671875e-05,0.13363313674926758,0.03348428010940552,66,66,66,330,0,0,0
130.96.24.113,93.37.212.46,443,9573,1,0,0,0,54,54,54,54,0,0,0
113.16.217.148,150.121.8.6,26445,443,2,0.15987277030944824,0.15987277030944824,0.15987277030944824,74,74,74,148,0,0,0
51.144.153.210,131.81.249.45,43501,8040,1,0,0,0,54,54,54,54,1,0,0
152.37.215.60,103.185.244.66,52999,55385,1,0,0,0,54,54,54,54,1,0,0
94.156.157.165,163.226.161.104,42156,8728,1,0,0,0,54,54,54,54,1,0,0
87.255.153.65,202.230.238.44,46091,8143,1,0,0,0,54,54,54,54,1,0,0
203.77.82.59,75.125.151.152,4142,443,3,0.0003027915954589844,0.16077709197998047,0.08053994178771973,66,74,68.66666666666667,206,1,0,0
203.77.82.59,75.125.151.152,4111,443,3,0.00032210350036621094,0.15454602241516113,0.07743406295776367,66,74,68.66666666666667,206,1,0,0
150.121.58.45,163.44.84.91,56196,5555,1,0,0,0,66,66,66,66,0,0,0
185.24.33.252,133.131.94.1,36918,8037,1,0,0,0,54,54,54,54,1,0,0
117.26.144.96,202.101.49.127,47080,23,1,0,0,0,54,54,54,54,0,0,1
167.94.144.84,150.121.139.188,1186,14777,1,0,0,0,74,74,74,74,1,0,0
206.84.45.126,163.226.132.249,22019,53292,1,0,0,0,74,74,74,74,1,0,0
157.81.133.219,64.92.149.238,42240,443,1,0,0,0,66,66,66,66,0,0,0
208.90.127.103,163.226.157.43,443,22,1,0,0,0,54,54,54,54,0,1,0
36.27.125.165,202.101.49.121,51816,445,1,0,0,0,54,54,54,54,0,1,0
94.156.248.94,150.121.137.200,44627,3128,1,0,0,0,58,58,58,58,1,0,0
89.43.85.29,163.226.178.205,50257,17691,1,0,0,0,58,58,58,58,1,0,0
216.231.238.91,202.101.48.34,12418,4369,1,0,0,0,54,54,54,54,0,0,1
131.81.6.175,190.71.87.208,389,56295,1,0,0,0,54,54,54,54,0,1,0
167.94.141.239,202.230.216.206,28170,2083,1,0,0,0,74,74,74,74,1,0,0
167.94.144.81,163.226.156.28,27591,18121,1,0,0,0,74,74,74,74,1,0,0
185.24.33.252,133.131.172.67,35189,8037,1,0,0,0,54,54,54,54,1,0,0
172.212.197.69,133.131.151.214,40794,9200,1,0,0,0,54,54,54,54,1,0,0
167.94.144.85,133.131.173.207,59709,31278,1,0,0,0,74,74,74,74,1,0,0
162.143.133.67,202.230.246.237,8661,50001,1,0,0,0,74,74,74,74,1,0,0
91.241.62.89,150.121.227.106,443,36672,1,0,0,0,74,74,74,74,1,0,0
192.26.122.240,163.226.210.224,38413,3388,1,0,0,0,58,58,58,58,1,0,0
165.11.177.160,163.226.33.16,38723,23,1,0,0,0,74,74,74,74,1,0,0
79.118.208.186,133.139.10.26,9686,23,1,0,0,0,58,58,58,58,1,0,0
80.184.112.47,203.77.77.155,58342,7302,1,0,0,0,58,58,58,58,1,0,0
150.121.88.81,142.21.230.174,55140,443,2,0.07130908966064453,0.07130908966064453,0.07130908966064453,66,66,66,132,0,0,1
219.109.0.111,133.131.185.15,21359,23,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,163.226.181.112,50241,16904,1,0,0,0,58,58,58,58,1,0,0
103.89.104.198,150.121.153.148,53571,23,1,0,0,0,54,54,54,54,1,0,0
133.152.163.249,71.254.153.106,3389,34240,1,0,0,0,54,54,54,54,0,1,0
80.160.0.247,150.121.215.227,61000,13200,1,0,0,0,54,54,54,54,1,0,0
68.184.235.135,202.235.220.173,41754,2375,1,0,0,0,54,54,54,54,1,0,0
165.11.137.218,163.226.160.145,58019,8080,1,0,0,0,58,58,58,58,1,0,0
150.121.49.49,31.13.48.24,54994,443,1,0,0,0,54,54,54,54,0,0,0
120.195.228.46,150.121.8.6,10633,443,3,0.00029206275939941406,0.10849881172180176,0.054395437240600586,54,66,58,174,1,0,0
93.106.167.178,133.131.174.83,4458,25,1,0,0,0,66,66,66,66,1,0,0
80.184.112.46,163.226.173.82,54738,2052,1,0,0,0,58,58,58,58,1,0,0
43.122.186.36,133.131.123.175,42893,15800,1,0,0,0,66,66,66,66,1,0,0
64.48.234.71,203.77.31.97,39634,389,1,0,0,0,54,54,54,54,1,0,0
199.45.159.55,202.230.196.65,52040,4840,1,0,0,0,74,74,74,74,1,0,0
185.6.162.242,150.121.88.163,7470,80,1,0,0,0,74,74,74,74,1,0,0
64.48.234.22,203.77.32.141,41747,5938,1,0,0,0,54,54,54,54,1,0,0
80.179.178.224,150.121.193.2,48010,8118,1,0,0,0,58,58,58,58,1,0,0
89.43.81.170,150.121.174.255,42549,18836,1,0,0,0,58,58,58,58,1,0,0
3.104.187.188,150.121.154.9,54484,10554,1,0,0,0,54,54,54,54,1,0,0
165.11.137.218,163.226.160.145,58020,8080,1,0,0,0,58,58,58,58,1,0,0
107.241.118.227,131.81.164.240,58504,445,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,163.226.204.75,42565,18719,1,0,0,0,58,58,58,58,1,0,0
2.164.209.199,202.230.247.158,43968,1433,1,0,0,0,54,54,54,54,1,0,0
3.104.187.188,203.77.85.220,58563,2049,1,0,0,0,54,54,54,54,1,0,0
159.57.158.55,133.131.89.146,54955,9200,1,0,0,0,58,58,58,58,1,0,0
89.43.81.170,150.121.209.18,42549,17914,1,0,0,0,58,58,58,58,1,0,0
172.246.239.95,202.101.48.230,2555,7879,1,0,0,0,54,54,54,54,0,0,0
132.155.187.244,133.131.156.80,48642,3389,1,0,0,0,54,54,54,54,1,0,0
117.250.58.189,202.101.49.232,44814,23,1,0,0,0,54,54,54,54,1,0,0
210.234.187.172,150.121.67.145,58504,3389,1,0,0,0,54,54,54,54,1,0,0
87.255.153.65,203.77.61.219,46091,9040,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,202.230.252.35,50885,11981,1,0,0,0,54,54,54,54,1,0,0
18.248.219.189,202.230.235.105,60271,22103,1,0,0,0,54,54,54,54,1,0,0
18.30.114.51,202.230.211.34,42052,21273,1,0,0,0,54,54,54,54,1,0,0
94.1.50.33,163.226.87.203,23320,4433,1,0,0,0,58,58,58,58,1,0,0
4.153.219.73,203.77.82.100,53315,3479,1,0,0,0,54,54,54,54,1,0,0
54.62.219.52,133.139.10.101,25565,11235,1,0,0,0,54,54,54,54,1,0,0
190.224.7.149,150.121.147.130,49321,23,1,0,0,0,54,54,54,54,1,0,0
3.241.141.0,150.121.216.186,33224,8533,1,0,0,0,54,54,54,54,1,0,0
152.67.159.147,202.101.48.88,12176,18038,1,0,0,0,74,74,74,74,1,0,0
162.18.232.10,131.81.16.77,443,63792,4,9.059906005859375e-06,0.13428997993469238,0.045157670974731445,54,66,57,228,1,0,0
203.77.107.137,51.81.98.105,443,12315,1,0,0,0,58,58,58,58,1,0,0
167.94.143.242,203.77.33.14,43948,636,1,0,0,0,74,74,74,74,1,0,0
91.190.50.33,133.131.98.202,56122,3015,1,0,0,0,54,54,54,54,1,0,0
185.10.39.201,203.77.42.3,41248,6822,1,0,0,0,54,54,54,54,1,0,0
54.62.219.53,163.226.43.2,25565,44964,1,0,0,0,54,54,54,54,1,0,0
150.121.88.198,54.158.249.209,49999,443,2,0.06104779243469238,0.06104779243469238,0.06104779243469238,54,54,54,108,0,0,0
89.43.81.203,163.226.243.90,40786,5432,1,0,0,0,54,54,54,54,1,0,0
183.105.166.17,133.131.80.197,35137,22,1,0,0,0,54,54,54,54,1,0,0
185.24.33.252,133.131.94.241,55908,8037,1,0,0,0,54,54,54,54,1,0,0
87.255.153.81,133.131.122.8,46147,2245,1,0,0,0,54,54,54,54,1,0,0
172.246.238.153,163.226.217.200,36630,8011,1,0,0,0,74,74,74,74,1,0,0
157.81.144.30,162.18.208.2,3244,443,3,6.198883056640625e-06,0.14103293418884277,0.07051956653594971,66,66,66,198,0,0,0
79.12.192.29,150.121.242.170,57703,1436,1,0,0,0,58,58,58,58,1,0,0
150.121.68.80,162.216.14.226,61061,443,1,0,0,0,54,54,54,54,0,0,0
18.30.38.101,150.121.209.157,55642,17184,1,0,0,0,54,54,54,54,1,0,0
117.236.233.48,150.121.64.168,45720,80,1,0,0,0,74,74,74,74,1,0,0
64.48.234.247,133.131.136.49,35496,389,1,0,0,0,54,54,54,54,1,0,0
203.77.99.226,2.73.69.152,830,44166,1,0,0,0,66,66,66,66,0,0,0
185.52.116.44,150.121.53.129,50987,3389,1,0,0,0,54,54,54,54,1,0,0
79.12.198.113,133.131.66.81,52753,5985,1,0,0,0,54,54,54,54,1,0,0
58.144.162.209,133.131.107.95,65386,8888,1,0,0,0,66,66,66,66,1,0,0
89.43.81.170,203.77.42.88,42565,18676,1,0,0,0,58,58,58,58,1,0,0
31.227.29.167,133.131.180.132,43022,60001,1,0,0,0,54,54,54,54,1,0,0
74.209.39.45,203.77.56.56,47355,5938,1,0,0,0,54,54,54,54,1,0,0
206.84.45.103,163.226.184.133,47693,10174,1,0,0,0,74,74,74,74,1,0,0
191.231.171.167,150.121.60.81,4396,23,1,0,0,0,74,74,74,74,1,0,0
80.182.11.180,202.230.231.81,34031,11981,1,0,0,0,54,54,54,54,1,0,0
167.94.144.234,150.121.58.118,22427,22222,1,0,0,0,74,74,74,74,1,0,0
150.121.198.88,180.154.220.188,22,51799,1,0,0,0,74,74,74,74,1,0,0
150.121.198.88,180.154.220.188,22,52113,1,0,0,0,74,74,74,74,1,0,0
31.227.29.167,202.230.198.150,37920,60001,1,0,0,0,54,54,54,54,1,0,0
150.121.198.88,180.154.220.188,22,52423,1,0,0,0,74,74,74,74,1,0,0
150.121.198.88,180.154.220.188,22,52429,1,0,0,0,74,74,74,74,1,0,0
80.182.11.180,150.121.255.195,60865,11981,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,150.121.195.48,50257,17788,1,0,0,0,58,58,58,58,1,0,0
44.251.47.180,202.235.220.181,443,44724,3,0.0011789798736572266,0.01881694793701172,0.009997963905334473,66,66,66,198,0,0,0
172.246.238.112,163.226.43.243,55921,8834,1,0,0,0,74,74,74,74,1,0,0
203.77.110.91,13.11.1.128,50950,443,2,0.004683017730712891,0.004683017730712891,0.004683017730712891,54,54,54,108,0,0,0
185.24.33.211,202.230.207.141,41178,6145,1,0,0,0,58,58,58,58,1,0,0
45.127.47.43,133.131.77.183,49443,5005,1,0,0,0,54,54,54,54,1,0,0
199.45.159.63,150.121.127.57,26272,44818,1,0,0,0,74,74,74,74,1,0,0
151.16.221.50,163.226.184.3,7180,2153,1,0,0,0,54,54,54,54,1,0,0
52.203.22.238,202.230.247.211,51295,11211,1,0,0,0,54,54,54,54,1,0,0
79.93.184.28,163.226.201.112,38095,23,1,0,0,0,66,66,66,66,1,0,0
79.12.195.78,133.131.77.110,53356,14330,1,0,0,0,58,58,58,58,1,0,0
206.84.45.117,150.121.196.212,39663,14425,1,0,0,0,74,74,74,74,1,0,0
47.44.188.20,150.121.33.158,7549,2080,1,0,0,0,58,58,58,58,1,0,0
180.36.11.83,150.121.225.216,4034,23,1,0,0,0,54,54,54,54,1,0,0
172.246.238.239,202.101.49.85,7033,1080,1,0,0,0,54,54,54,54,0,0,0
108.89.81.198,202.230.204.183,443,12933,1,0,0,0,54,54,54,54,0,1,0
133.139.61.179,87.255.153.81,33589,46147,1,0,0,0,54,54,54,54,0,1,0
39.141.153.111,150.121.227.189,34458,23,1,0,0,0,54,54,54,54,1,0,0
3.241.137.39,133.131.185.155,44081,8455,1,0,0,0,54,54,54,54,1,0,0
18.250.113.107,202.230.222.114,42703,18035,1,0,0,0,54,54,54,54,1,0,0
193.164.133.87,203.77.47.130,53096,8202,1,0,0,0,58,58,58,58,1,0,0
79.12.192.29,150.121.67.46,57703,14000,1,0,0,0,58,58,58,58,1,0,0
20.74.22.86,133.131.122.78,46430,9030,1,0,0,0,54,54,54,54,1,0,0
93.106.213.245,133.131.190.78,55955,23,1,0,0,0,74,74,74,74,1,0,0
167.94.141.229,133.131.181.125,37642,18080,1,0,0,0,74,74,74,74,1,0,0
89.43.81.195,150.121.236.87,44308,4810,1,0,0,0,58,58,58,58,1,0,0
45.121.219.243,202.101.49.35,64879,15135,1,0,0,0,66,66,66,66,1,0,0
5.201.209.47,163.226.191.249,8324,22622,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,150.121.164.29,50257,17028,1,0,0,0,58,58,58,58,1,0,0
91.28.48.53,150.121.93.209,50403,23,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,203.77.111.218,53372,5539,1,0,0,0,58,58,58,58,1,0,0
79.12.192.29,150.121.152.133,57703,8888,1,0,0,0,58,58,58,58,1,0,0
65.218.148.69,203.77.119.133,56852,389,1,0,0,0,54,54,54,54,1,0,0
183.105.166.17,150.121.178.227,38395,22,1,0,0,0,54,54,54,54,1,0,0
201.215.9.178,150.121.131.234,56281,23,1,0,0,0,74,74,74,74,1,0,0
80.182.11.180,150.121.89.219,46457,11981,1,0,0,0,54,54,54,54,1,0,0
170.203.202.147,203.77.102.57,443,50459,2,0.1631629467010498,0.1631629467010498,0.1631629467010498,66,66,66,132,0,0,0
59.79.117.35,203.77.95.51,39151,23,1,0,0,0,54,54,54,54,1,0,0
167.94.144.248,203.77.39.76,1787,1194,1,0,0,0,74,74,74,74,1,0,0
166.181.205.73,157.81.117.49,54492,23,1,0,0,0,74,74,74,74,1,0,0
43.121.80.58,103.185.245.162,55477,9080,1,0,0,0,66,66,66,66,1,0,0
45.108.140.40,203.77.53.130,38879,8080,1,0,0,0,54,54,54,54,1,0,0
133.152.228.155,18.67.91.75,5000,59208,1,0,0,0,54,54,54,54,0,1,0
13.11.1.128,203.77.110.91,443,50950,1,0,0,0,54,54,54,54,0,0,0
18.248.219.189,203.77.74.55,57874,3260,1,0,0,0,54,54,54,54,1,0,0
59.110.216.183,163.226.90.195,54486,22,1,0,0,0,74,74,74,74,1,0,0
